1, 0.006844
2, 0.006924
3, 0.005938
4, 0.005651
5, 0.004556
6, 0.006009
7, 0.005265
8, 0.004974
9, 0.005512
10, 0.005286
11, 0.004501
12, 0.005563
13, 0.00484
14, 0.005843
15, 0.006288
16, 0.004235
17, 0.006407
18, 0.005614
19, 0.005027
20, 0.004378
21, 0.004939
22, 0.006244
23, 0.006091
24, 0.005231
25, 0.00543
26, 0.00501
27, 0.004947
28, 0.004602
29, 0.004112
30, 0.005293
31, 0.00489
32, 0.004486
33, 0.004945
34, 0.004318
35, 0.004814
36, 0.004487
37, 0.004744
38, 0.004347
39, 0.004308
40, 0.004492
41, 0.004412
42, 0.004292
43, 0.005093
44, 0.004536
45, 0.004548
46, 0.004196
47, 0.004525
48, 0.004439
49, 0.004874
50, 0.00505
51, 0.004112
52, 0.004717
53, 0.004791
54, 0.00507
55, 0.0045
56, 0.005087
57, 0.004276
58, 0.004235
59, 0.004986
60, 0.004356
61, 0.003681
62, 0.004764
63, 0.004327
64, 0.004498
65, 0.004217
66, 0.004047
67, 0.003694
68, 0.003663
69, 0.004235
70, 0.004814
71, 0.003709
72, 0.004597
73, 0.003561
74, 0.00373
75, 0.004287
76, 0.003323
77, 0.004945
78, 0.00447
79, 0.004861
80, 0.003687
81, 0.003392
82, 0.004065
83, 0.003628
84, 0.004067
85, 0.00361
86, 0.004075
87, 0.004409
88, 0.003505
89, 0.003906
90, 0.003703
91, 0.003805
92, 0.005815
93, 0.003582
94, 0.003435
95, 0.004349
96, 0.004146
97, 0.003648
98, 0.004695
99, 0.003469
100, 0.003966
101, 0.003385
102, 0.004201
103, 0.003859
104, 0.003576
105, 0.003643
106, 0.00359
107, 0.004821
108, 0.003429
109, 0.003568
110, 0.003596
111, 0.003919
112, 0.003584
113, 0.00356
114, 0.004581
115, 0.003538
116, 0.004425
117, 0.003458
118, 0.003585
119, 0.004273
120, 0.003281
121, 0.004309
122, 0.003659
123, 0.00419
124, 0.004058
125, 0.003517
126, 0.003422
127, 0.00448
128, 0.003831
129, 0.003441
130, 0.003887
131, 0.004527
132, 0.003495
133, 0.003348
134, 0.003699
135, 0.003455
136, 0.003658
137, 0.003676
138, 0.004426
139, 0.004043
140, 0.004187
141, 0.004064
142, 0.003651
143, 0.004675
144, 0.003708
145, 0.00364
146, 0.00383
147, 0.003703
148, 0.004588
149, 0.004698
150, 0.004273
151, 0.004262
152, 0.00374
153, 0.00374
154, 0.004767
155, 0.003584
156, 0.003537
157, 0.00371
158, 0.003439
159, 0.004053
