1, 0.092038
2, 0.08712
3, 0.093268
4, 0.089346
5, 0.085894
6, 0.085366
7, 0.092534
8, 0.087066
9, 0.088053
10, 0.088805
11, 0.085266
12, 0.090062
13, 0.087625
14, 0.087286
15, 0.084206
16, 0.085574
17, 0.088433
18, 0.089006
19, 0.086197
20, 0.087286
21, 0.08625
22, 0.086483
23, 0.091629
24, 0.086537
25, 0.095543
26, 0.090267
27, 0.086742
28, 0.085293
29, 0.094377
30, 0.096997
31, 0.087288
32, 0.08735
33, 0.08891
34, 0.087101
35, 0.112872
36, 0.088849
37, 0.104283
38, 0.133933
39, 0.126077
40, 0.138289
41, 0.108779
42, 0.118985
43, 0.141391
44, 0.140394
45, 0.136348
46, 0.116315
47, 0.147702
48, 0.112853
49, 0.132285
50, 0.109166
51, 0.115059
52, 0.12304
53, 0.123312
54, 0.121104
55, 0.116433
56, 0.11472
57, 0.11492
58, 0.103352
59, 0.109475
60, 0.10757
61, 0.10619
62, 0.106438
63, 0.116597
64, 0.116003
65, 0.107404
66, 0.100669
67, 0.101631
68, 0.099326
69, 0.111098
70, 0.118372
71, 0.115833
72, 0.113148
73, 0.115255
74, 0.104979
75, 0.12083
76, 0.115052
77, 0.113414
78, 0.115276
79, 0.117307
80, 0.116812
81, 0.121894
82, 0.130462
83, 0.115752
84, 0.109446
85, 0.110032
86, 0.098413
87, 0.107228
88, 0.107833
89, 0.103156
90, 0.119532
91, 0.111119
92, 0.113609
93, 0.106157
94, 0.111781
95, 0.106176
96, 0.100282
97, 0.098312
98, 0.099712
99, 0.107629
100, 0.105465
101, 0.103113
102, 0.102586
103, 0.12529
104, 0.128364
105, 0.110638
106, 0.107664
107, 0.109453
108, 0.104255
109, 0.097102
110, 0.106327
111, 0.113373
112, 0.107155
113, 0.101946
114, 0.103943
115, 0.109169
116, 0.103026
117, 0.111458
118, 0.132469
119, 0.107702
120, 0.105297
121, 0.106029
122, 0.109154
123, 0.104717
124, 0.10271
125, 0.10089
126, 0.101682
127, 0.09961
128, 0.10892
129, 0.102608
130, 0.100981
131, 0.100819
132, 0.100535
133, 0.100931
134, 0.106146
135, 0.107026
136, 0.102089
137, 0.102031
138, 0.09917
139, 0.098642
140, 0.101883
141, 0.098036
142, 0.096675
143, 0.098144
144, 0.099999
145, 0.103011
146, 0.113507
147, 0.107054
148, 0.101315
149, 0.091775
150, 0.09831
151, 0.092825
152, 0.091567
153, 0.091658
154, 0.097911
155, 0.092424
156, 0.090509
157, 0.097905
158, 0.090348
159, 0.089649
160, 0.116044
161, 0.121444
162, 0.122902
163, 0.099157
164, 0.101251
165, 0.101138
166, 0.110511
167, 0.104818
168, 0.100333
169, 0.100221
170, 0.120307
171, 0.105498
172, 0.100049
173, 0.112639
174, 0.112349
175, 0.11595
176, 0.114105
177, 0.105446
178, 0.099253
179, 0.104381
180, 0.099913
181, 0.102671
182, 0.101245
183, 0.105449
184, 0.101942
185, 0.103856
186, 0.100494
187, 0.104089
188, 0.104882
189, 0.101068
190, 0.102409
191, 0.099746
192, 0.101497
193, 0.104752
194, 0.101294
195, 0.095559
196, 0.10084
197, 0.094783
198, 0.099194
199, 0.101303
200, 0.101347
201, 0.099019
202, 0.098242
203, 0.099333
204, 0.102873
205, 0.097566
206, 0.118792
207, 0.114924
208, 0.10406
209, 0.092648
210, 0.098636
211, 0.090971
212, 0.090937
213, 0.094044
214, 0.090458
215, 0.090079
216, 0.093837
217, 0.090958
218, 0.095344
219, 0.090475
220, 0.0958
221, 0.094054
222, 0.090521
223, 0.08833
224, 0.091536
225, 0.098216
226, 0.087591
227, 0.092039
228, 0.090438
229, 0.092175
230, 0.089175
231, 0.097901
232, 0.093672
233, 0.088927
234, 0.097318
235, 0.099117
236, 0.093154
237, 0.093006
238, 0.088186
239, 0.098065
240, 0.088704
241, 0.091503
242, 0.091042
243, 0.097566
244, 0.088291
245, 0.092693
246, 0.094526
247, 0.093082
248, 0.094358
249, 0.093863
250, 0.165256
