1, 0.277924
2, 0.263529
3, 0.268431
4, 0.262814
5, 0.262635
6, 0.263605
7, 0.265781
8, 0.266789
9, 0.266104
10, 0.26711
11, 0.261886
12, 0.263184
13, 0.264614
14, 0.26593
15, 0.26626
16, 0.261049
17, 0.267161
18, 0.263
19, 0.266688
20, 0.262672
21, 0.266437
22, 0.264939
23, 0.26581
24, 0.262702
25, 0.267123
26, 0.262861
27, 0.265892
28, 0.262975
29, 0.265108
30, 0.261615
31, 0.262574
32, 0.262378
33, 0.267092
34, 0.261853
35, 0.265198
36, 0.263439
37, 0.26786
38, 0.262225
39, 0.261581
40, 0.264552
41, 0.264574
42, 0.259912
43, 0.266312
44, 0.262689
45, 0.263019
46, 0.260872
47, 0.266345
48, 0.266325
49, 0.264068
50, 0.261862
51, 0.26596
52, 0.263271
53, 0.262087
54, 0.264727
55, 0.263272
56, 0.263692
57, 0.260474
58, 0.261672
59, 0.265488
60, 0.260875
61, 0.260719
62, 0.26337
63, 0.261496
64, 0.261675
65, 0.263693
66, 0.262202
67, 0.264686
68, 0.260718
69, 0.261462
70, 0.262469
71, 0.264289
72, 0.259452
73, 0.262901
74, 0.263188
75, 0.264329
76, 0.259268
77, 0.260795
78, 0.258951
79, 0.260972
80, 0.26075
81, 0.263223
82, 0.262539
83, 0.26234
84, 0.261582
85, 0.26205
86, 0.261648
87, 0.258973
88, 0.262382
89, 0.260689
90, 0.263172
91, 0.263454
92, 0.261889
93, 0.262984
94, 0.262064
95, 0.262119
96, 0.260485
97, 0.265499
98, 0.26028
99, 0.262002
100, 0.262805
101, 0.262865
102, 0.261765
103, 0.264883
104, 0.262774
105, 0.265927
106, 0.259979
107, 0.263132
108, 0.261016
109, 0.267281
110, 0.262316
111, 0.264761
112, 0.261863
113, 0.264924
114, 0.261918
115, 0.263742
116, 0.260973
117, 0.27272
118, 0.260655
119, 0.265548
120, 0.260174
121, 0.273076
122, 0.262102
123, 0.263831
124, 0.265307
125, 0.260414
126, 0.25811
127, 0.263784
128, 0.261449
129, 0.261746
130, 0.257988
131, 0.26211
132, 0.26241
133, 0.261025
134, 0.263925
135, 0.264493
136, 0.263272
137, 0.25998
138, 0.262516
139, 0.266405
140, 0.261978
141, 0.261598
