1, 0.025119
2, 0.023916
3, 0.023427
4, 0.022761
5, 0.022731
6, 0.023493
7, 0.023324
8, 0.022929
9, 0.023339
10, 0.02336
11, 0.023533
12, 0.022975
13, 0.022946
14, 0.023424
15, 0.023145
16, 0.022498
17, 0.022229
18, 0.022745
19, 0.024033
20, 0.022863
21, 0.024145
22, 0.023505
23, 0.023392
24, 0.023338
25, 0.023816
26, 0.023157
27, 0.022927
28, 0.022714
29, 0.023015
30, 0.022646
31, 0.023692
32, 0.022674
33, 0.022328
34, 0.022482
35, 0.022944
36, 0.022478
37, 0.022676
38, 0.023767
39, 0.023664
40, 0.023151
41, 0.02253
42, 0.022222
43, 0.022119
44, 0.022496
45, 0.023081
46, 0.02341
47, 0.02283
48, 0.022622
49, 0.022351
50, 0.023416
51, 0.022587
52, 0.021921
53, 0.021398
54, 0.022382
55, 0.023162
56, 0.022838
57, 0.022584
58, 0.023001
59, 0.023742
60, 0.02305
61, 0.022479
62, 0.022868
63, 0.022866
64, 0.022294
65, 0.02251
66, 0.022805
67, 0.022333
68, 0.02229
69, 0.022163
70, 0.023018
71, 0.022417
72, 0.022204
73, 0.022204
74, 0.022303
75, 0.022522
76, 0.022636
77, 0.022437
78, 0.022154
79, 0.02406
80, 0.02485
81, 0.025304
82, 0.023272
83, 0.023702
84, 0.022104
85, 0.022764
86, 0.022638
87, 0.021858
88, 0.026255
89, 0.022759
90, 0.024103
91, 0.022562
92, 0.02269
93, 0.022281
94, 0.022525
95, 0.022463
96, 0.022657
97, 0.022382
98, 0.022885
99, 0.023786
100, 0.02292
101, 0.022768
102, 0.022754
103, 0.022589
104, 0.022729
105, 0.022573
106, 0.022372
107, 0.022473
108, 0.022281
109, 0.0225
110, 0.022821
111, 0.022342
112, 0.022387
113, 0.02237
114, 0.022648
115, 0.022197
116, 0.022783
117, 0.022702
118, 0.022141
119, 0.024334
120, 0.023188
121, 0.023152
122, 0.022104
123, 0.022791
124, 0.022044
125, 0.022322
126, 0.022094
127, 0.022362
128, 0.022323
129, 0.022351
130, 0.022625
131, 0.022443
132, 0.022291
133, 0.022526
134, 0.022657
135, 0.022394
136, 0.02308
137, 0.022875
138, 0.022481
139, 0.023836
140, 0.023153
141, 0.022756
142, 0.022521
143, 0.022334
144, 0.022059
145, 0.022293
146, 0.023003
147, 0.022278
148, 0.02248
149, 0.022489
150, 0.022455
151, 0.022777
152, 0.022349
153, 0.022442
154, 0.022315
155, 0.022698
156, 0.022176
157, 0.022918
158, 0.022322
159, 0.023647
160, 0.022937
161, 0.022524
162, 0.022297
163, 0.022533
164, 0.022232
165, 0.022076
166, 0.022251
167, 0.022504
168, 0.02215
169, 0.022101
170, 0.022212
171, 0.02263
172, 0.022181
173, 0.022067
174, 0.022141
175, 0.022784
176, 0.0226
177, 0.022776
178, 0.022359
179, 0.022336
180, 0.024287
181, 0.02288
182, 0.022668
183, 0.022655
184, 0.02222
185, 0.02248
186, 0.023369
187, 0.022974
188, 0.022515
189, 0.022578
190, 0.022384
191, 0.022666
192, 0.022222
193, 0.022416
194, 0.022389
195, 0.022272
196, 0.022363
197, 0.022387
198, 0.022132
199, 0.022713
200, 0.024155
201, 0.022644
202, 0.022198
203, 0.021972
204, 0.022353
205, 0.022356
206, 0.022042
207, 0.022138
208, 0.022018
209, 0.022341
210, 0.022008
211, 0.022247
212, 0.022538
213, 0.022387
214, 0.02236
215, 0.0225
216, 0.022238
217, 0.022057
218, 0.022226
219, 0.022016
220, 0.023631
221, 0.023323
222, 0.022651
223, 0.022627
224, 0.022535
225, 0.022786
226, 0.022965
227, 0.022718
228, 0.022196
229, 0.022671
230, 0.022497
231, 0.022227
232, 0.022428
233, 0.02203
234, 0.022052
235, 0.02207
236, 0.022413
237, 0.022484
238, 0.022558
239, 0.022187
240, 0.022562
241, 0.023611
242, 0.022547
243, 0.022491
244, 0.022462
245, 0.022383
246, 0.024584
247, 0.022098
248, 0.023086
249, 0.022857
250, 0.023766
251, 0.024133
252, 0.024119
253, 0.024222
254, 0.0242
255, 0.023602
